Model	Solver	Time	nbVars	nbExpr	density
22433	CPLEX	48680042	429	199	0.002331002331002331
22433	HiGHS	1800294333	429	199	0.002331002331002331
22433	SCIP	770456000	429	199	0.002331002331002331
22433	ojAlgo-MIP	192324333	429	199	0.002331002331002331
23588	CPLEX	95824708	368	138	0.002717391304347826
23588	HiGHS	3904828583	368	138	0.002717391304347826
23588	SCIP	2150827333	368	138	0.002717391304347826
23588	ojAlgo-MIP	245789667	368	138	0.002717391304347826
aflow30a	CPLEX	752080458	842	480	0.5
aflow30a	HiGHS	7557905125	842	480	0.5
aflow30a	SCIP	9830994791	842	480	0.5
aflow30a	ojAlgo-MIP		842	480	0.5
air01	CPLEX	15028875	771	24	1.0
air01	HiGHS	60699792	771	24	1.0
air01	SCIP	34284333	771	24	1.0
air01	ojAlgo-MIP	4568416	771	24	1.0
beavma	CPLEX	18013000	390	373	0.882051282051282
beavma	HiGHS	182881208	390	373	0.882051282051282
beavma	SCIP	185896666	390	373	0.882051282051282
beavma	ojAlgo-MIP		390	373	0.882051282051282
bell3a	CPLEX	38303667	133	124	0.706766917293233
bell3a	HiGHS	156910833	133	124	0.706766917293233
bell3a	SCIP	623007209	133	124	0.706766917293233
bell3a	ojAlgo-MIP	476859959	133	124	0.706766917293233
bell3b	CPLEX	35105625	133	124	0.706766917293233
bell3b	HiGHS	306996792	133	124	0.706766917293233
bell3b	SCIP	1383160291	133	124	0.706766917293233
bell3b	ojAlgo-MIP	342629709	133	124	0.706766917293233
bell4	CPLEX	22405333	117	106	0.7094017094017094
bell4	HiGHS	415946458	117	106	0.7094017094017094
bell4	SCIP	400284375	117	106	0.7094017094017094
bell4	ojAlgo-MIP		117	106	0.7094017094017094
bell5	CPLEX	13206083	104	92	0.7115384615384616
bell5	HiGHS	257684500	104	92	0.7115384615384616
bell5	SCIP	72564917	104	92	0.7115384615384616
bell5	ojAlgo-MIP		104	92	0.7115384615384616
bienst1	CPLEX	2778881125	505	577	0.0019801980198019802
bienst1	HiGHS	20485469750	505	577	0.0019801980198019802
bienst1	SCIP	50080287417	505	577	0.0019801980198019802
bienst1	ojAlgo-MIP		505	577	0.0019801980198019802
blend2	CPLEX	68897250	353	275	0.24929178470254956
blend2	HiGHS	520821000	353	275	0.24929178470254956
blend2	SCIP	424466875	353	275	0.24929178470254956
blend2	ojAlgo-MIP	1019613625	353	275	0.24929178470254956
bm23	CPLEX	12049459	27	21	1.0
bm23	HiGHS	68676208	27	21	1.0
bm23	SCIP	100008166	27	21	1.0
bm23	ojAlgo-MIP		27	21	1.0
bppc8-02	CPLEX	48675458	232	60	0.008620689655172414
bppc8-02	HiGHS	160904625	232	60	0.008620689655172414
bppc8-02	SCIP	114418709	232	60	0.008620689655172414
bppc8-02	ojAlgo-MIP	649966708	232	60	0.008620689655172414
cracpb1	CPLEX	15631000	572	144	1.0
cracpb1	HiGHS	26350666	572	144	1.0
cracpb1	SCIP	72966500	572	144	1.0
cracpb1	ojAlgo-MIP	40277333	572	144	1.0
dcmulti	CPLEX	44074208	548	291	0.9452554744525548
dcmulti	HiGHS	567828083	548	291	0.9452554744525548
dcmulti	SCIP	1206765750	548	291	0.9452554744525548
dcmulti	ojAlgo-MIP	847890416	548	291	0.9452554744525548
egout	CPLEX	2401209	141	99	0.7801418439716312
egout	HiGHS	7987583	141	99	0.7801418439716312
egout	SCIP	2670834	141	99	0.7801418439716312
egout	ojAlgo-MIP	258912375	141	99	0.7801418439716312
enigma	CPLEX	17661792	100	22	0.09
enigma	HiGHS	101598000	100	22	0.09
enigma	SCIP	136711541	100	22	0.09
enigma	ojAlgo-MIP		100	22	0.09
enlight8	CPLEX	1639000	128	65	0.5
enlight8	HiGHS	346473917	128	65	0.5
