Model	Solver	Time	nbVars	nbExpr	density
gsvm2rl5	ojAlgo-MIP		0	0	NaN
gt2	CPLEX	6624000	188	30	0.48936170212765956
gt2	ojAlgo-MIP	10551750	188	30	0.48936170212765956
ic97_tension	CPLEX	1421713708	703	320	0.2759601706970128
ic97_tension	ojAlgo-MIP		703	320	0.2759601706970128
k16x240	CPLEX	86696425541	480	257	1.0
k16x240	ojAlgo-MIP		480	257	1.0
k16x240b	CPLEX	62556571083	480	257	1.0
k16x240b	ojAlgo-MIP		480	257	1.0
lseu	CPLEX	20783166	89	29	0.9550561797752809
lseu	ojAlgo-MIP	243535334	89	29	0.9550561797752809
m100n500k4r1	CPLEX	10409352459	500	101	1.0
m100n500k4r1	ojAlgo-MIP		500	101	1.0
mad	CPLEX		0	0	NaN
mad	ojAlgo-MIP		0	0	NaN
markshare1	CPLEX		0	0	NaN
markshare1	ojAlgo-MIP		0	0	NaN
markshare2	CPLEX		0	0	NaN
markshare2	ojAlgo-MIP		0	0	NaN
markshare_4_0	CPLEX	692047292	34	5	0.11764705882352941
markshare_4_0	ojAlgo-MIP	13985186416	34	5	0.11764705882352941
markshare_5_0	CPLEX	1319664583	45	6	0.1111111111111111
markshare_5_0	ojAlgo-MIP		45	6	0.1111111111111111
mas74	CPLEX	121137621792	151	14	1.0
mas74	ojAlgo-MIP	246521160042	151	14	1.0
mas76	CPLEX	6028349708	151	13	1.0
mas76	ojAlgo-MIP	13839620125	151	13	1.0
mik-250-1-100-1	CPLEX	921439833	251	152	1.0
mik-250-1-100-1	ojAlgo-MIP		251	152	1.0
mik-250-20-75-1	CPLEX	657233250	270	196	1.0
mik-250-20-75-1	ojAlgo-MIP		270	196	1.0
mik-250-20-75-2	CPLEX	419766750	270	196	1.0
mik-250-20-75-2	ojAlgo-MIP		270	196	1.0
mik-250-20-75-3	CPLEX	829454542	270	196	1.0
mik-250-20-75-3	ojAlgo-MIP		270	196	1.0
mik-250-20-75-4	CPLEX	2852543833	270	196	1.0
mik-250-20-75-4	ojAlgo-MIP		270	196	1.0
mik-250-20-75-5	CPLEX	296178125	270	196	1.0
mik-250-20-75-5	ojAlgo-MIP		270	196	1.0
misc01	CPLEX	34638958	83	55	0.012048192771084338
misc01	ojAlgo-MIP	34918250	83	55	0.012048192771084338
misc02	CPLEX	18242083	59	40	0.01694915254237288
misc02	ojAlgo-MIP	3907125	59	40	0.01694915254237288
misc03	CPLEX	36578042	160	97	0.00625
misc03	ojAlgo-MIP	171198083	160	97	0.00625
misc05	CPLEX	48864417	136	301	0.007352941176470588
misc05	ojAlgo-MIP	1063543833	136	301	0.007352941176470588
misc07	CPLEX	374941209	260	213	0.0038461538461538464
misc07	ojAlgo-MIP	11146797875	260	213	0.0038461538461538464
mod008	CPLEX	21461625	319	7	1.0
mod008	ojAlgo-MIP	311644084	319	7	1.0
mod013	CPLEX	13163459	96	63	1.0
mod013	ojAlgo-MIP	64316917	96	63	1.0
modglob	CPLEX	48327958	422	292	1.0
modglob	ojAlgo-MIP		422	292	1.0
neos-1425699	CPLEX	2106208	105	90	0.7428571428571429
neos-1425699	ojAlgo-MIP	1240333	105	90	0.7428571428571429
neos-1426635	CPLEX	14819933917	520	797	0.5
neos-1426635	ojAlgo-MIP		520	797	0.5
neos-1430701	CPLEX	1401794417	312	669	0.5
neos-1430701	ojAlgo-MIP		312	669	0.5
neos-1440460	CPLEX		0	0	NaN
neos-1440460	ojAlgo-MIP		0	0	NaN
neos-2624317-amur	CPLEX	718024708	524	343	0.061068702290076333
neos-2624317-amur	ojAlgo-MIP		524	343	0.061068702290076333
