Model	Solver	Time	nbVars	nbExpr	density
VTP-BASE	ojAlgo-LP-dual-D	118458	203	199	0.029556650246305417
VTP-BASE	ojAlgo-LP-dual-S	667958	203	199	0.029556650246305417
VTP-BASE	ojAlgo-LP-prim-D	419375	203	199	0.029556650246305417
VTP-BASE	ojAlgo-LP-prim-S	4388417	203	199	0.029556650246305417
WOOD1P	ojAlgo-LP-dual-D	48690375	2594	245	3.8550501156515033E-4
WOOD1P	ojAlgo-LP-dual-S	37876292	2594	245	3.8550501156515033E-4
WOOD1P	ojAlgo-LP-prim-D		2594	245	3.8550501156515033E-4
WOOD1P	ojAlgo-LP-prim-S		2594	245	3.8550501156515033E-4
WOODW	ojAlgo-LP-dual-D	474960542	8405	1099	4.759071980963712E-4
WOODW	ojAlgo-LP-dual-S	356805625	8405	1099	4.759071980963712E-4
WOODW	ojAlgo-LP-prim-D	492094125	8405	1099	4.759071980963712E-4
WOODW	ojAlgo-LP-prim-S	36707869209	8405	1099	4.759071980963712E-4
