Model	Solver	Time	nbVars	nbExpr	density
graphdraw-gemcutter	HiGHS	75934580625	166	475	0.2289156626506024
graphdraw-gemcutter	SCIP	48659933000	166	475	0.2289156626506024
graphdraw-gemcutter	SSC-LP		166	475	0.2289156626506024
graphdraw-gemcutter	ojAlgo-MIP		166	475	0.2289156626506024
gsvm2rl3	HiGHS	4857730000	241	181	0.7468879668049793
gsvm2rl3	SCIP	3245798041	241	181	0.7468879668049793
gsvm2rl3	SSC-LP		241	181	0.7468879668049793
gsvm2rl3	ojAlgo-MIP		241	181	0.7468879668049793
gsvm2rl5	HiGHS		0	0	NaN
gsvm2rl5	SCIP		0	0	NaN
gsvm2rl5	SSC-LP		0	0	NaN
gsvm2rl5	ojAlgo-MIP		0	0	NaN
gt2	HiGHS	25296250	188	30	0.48936170212765956
gt2	SCIP	12010333	188	30	0.48936170212765956
gt2	SSC-LP	5128110000	188	30	0.48936170212765956
gt2	ojAlgo-MIP	11626542	188	30	0.48936170212765956
ic97_tension	HiGHS	11416705250	703	320	0.2759601706970128
ic97_tension	SCIP	5199541334	703	320	0.2759601706970128
ic97_tension	SSC-LP		703	320	0.2759601706970128
ic97_tension	ojAlgo-MIP		703	320	0.2759601706970128
k16x240	HiGHS		0	0	NaN
k16x240	SCIP		0	0	NaN
k16x240	SSC-LP		0	0	NaN
k16x240	ojAlgo-MIP		0	0	NaN
k16x240b	HiGHS	278458993166	480	257	1.0
k16x240b	SCIP	172855783166	480	257	1.0
k16x240b	SSC-LP		480	257	1.0
k16x240b	ojAlgo-MIP		480	257	1.0
lseu	HiGHS	86308042	89	29	0.9550561797752809
lseu	SCIP	220310625	89	29	0.9550561797752809
lseu	SSC-LP		89	29	0.9550561797752809
lseu	ojAlgo-MIP	20499500	89	29	0.9550561797752809
m100n500k4r1	HiGHS		0	0	NaN
m100n500k4r1	SCIP		0	0	NaN
m100n500k4r1	SSC-LP		0	0	NaN
m100n500k4r1	ojAlgo-MIP		0	0	NaN
mad	HiGHS		0	0	NaN
mad	SCIP		0	0	NaN
mad	SSC-LP		0	0	NaN
mad	ojAlgo-MIP		0	0	NaN
markshare1	HiGHS		62	7	0.1935483870967742
markshare1	SCIP		62	7	0.1935483870967742
markshare1	SSC-LP		62	7	0.1935483870967742
markshare1	ojAlgo-MIP		62	7	0.1935483870967742
markshare2	HiGHS		74	8	0.1891891891891892
markshare2	SCIP		74	8	0.1891891891891892
markshare2	SSC-LP		74	8	0.1891891891891892
markshare2	ojAlgo-MIP		74	8	0.1891891891891892
markshare_4_0	HiGHS	70669133667	34	5	0.11764705882352941
markshare_4_0	SCIP	42018626416	34	5	0.11764705882352941
markshare_4_0	SSC-LP		34	5	0.11764705882352941
markshare_4_0	ojAlgo-MIP	4595643667	34	5	0.11764705882352941
markshare_5_0	HiGHS		0	0	NaN
markshare_5_0	SCIP		0	0	NaN
markshare_5_0	SSC-LP		0	0	NaN
markshare_5_0	ojAlgo-MIP		0	0	NaN
mas74	HiGHS		151	14	1.0
mas74	SCIP	264230781917	151	14	1.0
mas74	SSC-LP		151	14	1.0
mas74	ojAlgo-MIP	26695828958	151	14	1.0
mas76	HiGHS	83492434792	151	13	1.0
mas76	SCIP	22744190375	151	13	1.0
mas76	SSC-LP		151	13	1.0
mas76	ojAlgo-MIP	1809998417	151	13	1.0
mik-250-1-100-1	HiGHS	6576271459	251	152	1.0
mik-250-1-100-1	SCIP	41739636958	251	152	1.0
mik-250-1-100-1	SSC-LP		251	152	1.0
mik-250-1-100-1	ojAlgo-MIP		251	152	1.0
mik-250-20-75-1	HiGHS	2212723083	270	196	1.0
mik-250-20-75-1	SCIP	1513052375	270	196	1.0
mik-250-20-75-1	SSC-LP		270	196	1.0
mik-250-20-75-1	ojAlgo-MIP		270	196	1.0
mik-250-20-75-2	HiGHS	1845593583	270	196	1.0
mik-250-20-75-2	SCIP	3232286291	270	196	1.0
mik-250-20-75-2	SSC-LP		270	196	1.0
mik-250-20-75-2	ojAlgo-MIP		270	196	1.0
mik-250-20-75-3	HiGHS	1831169916	270	196	1.0
mik-250-20-75-3	SCIP	1485441542	270	196	1.0
mik-250-20-75-3	SSC-LP		270	196	1.0
mik-250-20-75-3	ojAlgo-MIP		270	196	1.0
mik-250-20-75-4	HiGHS	8917332750	270	196	1.0
mik-250-20-75-4	SCIP	7637688916	270	196	1.0
mik-250-20-75-4	SSC-LP		270	196	1.0
mik-250-20-75-4	ojAlgo-MIP		270	196	1.0
mik-250-20-75-5	HiGHS	1827358250	270	196	1.0
mik-250-20-75-5	SCIP	2312199083	270	196	1.0
mik-250-20-75-5	SSC-LP		270	196	1.0
mik-250-20-75-5	ojAlgo-MIP		270	196	1.0
misc01	HiGHS	101596625	83	55	0.012048192771084338
misc01	SCIP	113795333	83	55	0.012048192771084338
misc01	SSC-LP	969688333	83	55	0.012048192771084338
misc01	ojAlgo-MIP	9961166	83	55	0.012048192771084338
misc02	HiGHS	24983333	59	40	0.01694915254237288
misc02	SCIP	114348417	59	40	0.01694915254237288
misc02	SSC-LP	13046500	59	40	0.01694915254237288
misc02	ojAlgo-MIP	7320667	59	40	0.01694915254237288
misc03	HiGHS	340760958	160	97	0.00625
misc03	SCIP	748554667	160	97	0.00625
misc03	SSC-LP		160	97	0.00625
misc03	ojAlgo-MIP	49256750	160	97	0.00625
misc05	HiGHS	163666917	136	301	0.007352941176470588
misc05	SCIP	342985750	136	301	0.007352941176470588
misc05	SSC-LP		136	301	0.007352941176470588
misc05	ojAlgo-MIP	212421208	136	301	0.007352941176470588
misc07	HiGHS	21107305416	260	213	0.0038461538461538464
misc07	SCIP	1514271042	260	213	0.0038461538461538464
misc07	SSC-LP		260	213	0.0038461538461538464
misc07	ojAlgo-MIP	2677133958	260	213	0.0038461538461538464
mod008	HiGHS	508043250	319	7	1.0
mod008	SCIP	105655125	319	7	1.0
mod008	SSC-LP	53300009625	319	7	1.0
mod008	ojAlgo-MIP	44728167	319	7	1.0
mod013	HiGHS	139833875	96	63	1.0
mod013	SCIP	515502750	96	63	1.0
mod013	SSC-LP	185504667	96	63	1.0
mod013	ojAlgo-MIP	8288625	96	63	1.0
modglob	HiGHS	379578500	422	292	1.0
modglob	SCIP	80033709	422	292	1.0
modglob	SSC-LP		422	292	1.0
modglob	ojAlgo-MIP		422	292	1.0
neos-1425699	HiGHS	78312042	105	90	0.7428571428571429
neos-1425699	SCIP	2520375	105	90	0.7428571428571429
neos-1425699	SSC-LP	2007917	105	90	0.7428571428571429
neos-1425699	ojAlgo-MIP	805542	105	90	0.7428571428571429
neos-1426635	HiGHS		0	0	NaN
neos-1426635	SCIP		0	0	NaN
neos-1426635	SSC-LP		0	0	NaN
neos-1426635	ojAlgo-MIP		0	0	NaN
neos-1430701	HiGHS	4645090375	312	669	0.5
neos-1430701	SCIP	1952843750	312	669	0.5
neos-1430701	SSC-LP		312	669	0.5
neos-1430701	ojAlgo-MIP		312	669	0.5
neos-1440460	HiGHS	88594590000	468	990	0.5
neos-1440460	SCIP	112696056166	468	990	0.5
neos-1440460	SSC-LP		468	990	0.5
neos-1440460	ojAlgo-MIP		468	990	0.5
neos-2624317-amur	HiGHS	6572202500	524	343	0.061068702290076333
neos-2624317-amur	SCIP	20716930208	524	343	0.061068702290076333
neos-2624317-amur	SSC-LP		524	343	0.061068702290076333
neos-2624317-amur	ojAlgo-MIP		524	343	0.061068702290076333
neos-2652786-brda	HiGHS		0	0	NaN
neos-2652786-brda	SCIP		0	0	NaN
neos-2652786-brda	SSC-LP		0	0	NaN
neos-2652786-brda	ojAlgo-MIP		0	0	NaN
neos-2657525-crna	HiGHS		0	0	NaN
neos-2657525-crna	SCIP		0	0	NaN
neos-2657525-crna	SSC-LP		0	0	NaN
neos-2657525-crna	ojAlgo-MIP		0	0	NaN
neos-3046601-motu	HiGHS		0	0	NaN
neos-3046601-motu	SCIP		0	0	NaN
neos-3046601-motu	SSC-LP		0	0	NaN
neos-3046601-motu	ojAlgo-MIP		0	0	NaN
neos-3046615-murg	HiGHS		0	0	NaN
neos-3046615-murg	SCIP		0	0	NaN
neos-3046615-murg	SSC-LP		0	0	NaN
neos-3046615-murg	ojAlgo-MIP		0	0	NaN
neos-3072252-nete	HiGHS		0	0	NaN
neos-3072252-nete	SCIP		0	0	NaN
neos-3072252-nete	SSC-LP		0	0	NaN
neos-3072252-nete	ojAlgo-MIP		0	0	NaN
neos-3610040-iskar	HiGHS	707943500	430	336	0.002325581395348837
neos-3610040-iskar	SCIP	604167833	430	336	0.002325581395348837
neos-3610040-iskar	SSC-LP		430	336	0.002325581395348837
neos-3610040-iskar	ojAlgo-MIP	109672443500	430	336	0.002325581395348837
neos-3610051-istra	HiGHS	1555441916	805	710	0.0012422360248447205
neos-3610051-istra	SCIP	873747500	805	710	0.0012422360248447205
neos-3610051-istra	SSC-LP		805	710	0.0012422360248447205
neos-3610051-istra	ojAlgo-MIP		805	710	0.0012422360248447205
neos-3610173-itata	HiGHS	1749814916	844	748	0.001184834123222749
neos-3610173-itata	SCIP	467481125	844	748	0.001184834123222749
neos-3610173-itata	SSC-LP		844	748	0.001184834123222749
neos-3610173-itata	ojAlgo-MIP		844	748	0.001184834123222749
neos-3611447-jijia	HiGHS	768529834	472	378	0.00211864406779661
neos-3611447-jijia	SCIP	388764333	472	378	0.00211864406779661
neos-3611447-jijia	SSC-LP		472	378	0.00211864406779661
neos-3611447-jijia	ojAlgo-MIP	39549707833	472	378	0.00211864406779661
neos-3611689-kaihu	HiGHS	845583625	421	324	0.0023752969121140144
neos-3611689-kaihu	SCIP	392342417	421	324	0.0023752969121140144
neos-3611689-kaihu	SSC-LP		421	324	0.0023752969121140144
neos-3611689-kaihu	ojAlgo-MIP	30565145417	421	324	0.0023752969121140144
neos-3754480-nidda	HiGHS		253	403	1.0
neos-3754480-nidda	SCIP		253	403	1.0
neos-3754480-nidda	SSC-LP		253	403	1.0
neos-3754480-nidda	ojAlgo-MIP		253	403	1.0
neos-5140963-mincio	HiGHS		0	0	NaN
neos-5140963-mincio	SCIP		0	0	NaN
neos-5140963-mincio	SSC-LP		0	0	NaN
neos-5140963-mincio	ojAlgo-MIP		0	0	NaN
neos-5192052-neckar	HiGHS	16801750	180	58	1.0
neos-5192052-neckar	SCIP	8252958	180	58	1.0
neos-5192052-neckar	SSC-LP	3402208	180	58	1.0
neos-5192052-neckar	ojAlgo-MIP	1391750	180	58	1.0
neos-911880	HiGHS	7327551875	888	84	0.05405405405405406
neos-911880	SCIP	11147985000	888	84	0.05405405405405406
neos-911880	SSC-LP		888	84	0.05405405405405406
neos-911880	ojAlgo-MIP		888	84	0.05405405405405406
neos-911970	HiGHS	3698600792	888	108	0.05405405405405406
neos-911970	SCIP	16013805709	888	108	0.05405405405405406
neos-911970	SSC-LP		888	108	0.05405405405405406
neos-911970	ojAlgo-MIP		888	108	0.05405405405405406
neos-942830	HiGHS		882	804	0.05442176870748299
neos-942830	SCIP	164802030917	882	804	0.05442176870748299
neos-942830	SSC-LP		882	804	0.05442176870748299
neos-942830	ojAlgo-MIP		882	804	0.05442176870748299
neos15	HiGHS	139507390542	792	553	0.696969696969697
neos15	SCIP		792	553	0.696969696969697
neos15	SSC-LP		792	553	0.696969696969697
neos15	ojAlgo-MIP		792	553	0.696969696969697
neos17	HiGHS	3097577458	535	487	0.9065420560747663
neos17	SCIP	2366602750	535	487	0.9065420560747663
neos17	SSC-LP		535	487	0.9065420560747663
neos17	ojAlgo-MIP		535	487	0.9065420560747663
neos5	HiGHS	55618677417	63	64	1.0
neos5	SCIP	154466330416	63	64	1.0
neos5	SSC-LP		63	64	1.0
neos5	ojAlgo-MIP	145890189875	63	64	1.0
newdano	HiGHS		0	0	NaN
newdano	SCIP		0	0	NaN
newdano	SSC-LP		0	0	NaN
newdano	ojAlgo-MIP		0	0	NaN
nexp-50-20-1-1	HiGHS	26843584	490	541	0.5
nexp-50-20-1-1	SCIP	89051667	490	541	0.5
nexp-50-20-1-1	SSC-LP		490	541	0.5
nexp-50-20-1-1	ojAlgo-MIP		490	541	0.5
noswot	HiGHS	40355218292	128	183	0.1953125
noswot	SCIP	7127664000	128	183	0.1953125
noswot	SSC-LP		128	183	0.1953125
noswot	ojAlgo-MIP		128	183	0.1953125
opt1217	HiGHS	77743917	769	65	0.0013003901170351106
opt1217	SCIP	53545041	769	65	0.0013003901170351106
opt1217	SSC-LP		769	65	0.0013003901170351106
opt1217	ojAlgo-MIP		769	65	0.0013003901170351106
p0033	HiGHS	9645292	33	17	1.0
p0033	SCIP	5593833	33	17	1.0
p0033	SSC-LP	33425667	33	17	1.0
p0033	ojAlgo-MIP	1857792	33	17	1.0
p0040	HiGHS	2854125	40	24	1.0
p0040	SCIP	1144417	40	24	1.0
p0040	SSC-LP	8811458	40	24	1.0
p0040	ojAlgo-MIP	545416	40	24	1.0
p0201	HiGHS	455519959	201	134	1.0
p0201	SCIP	358160584	201	134	1.0
p0201	SSC-LP	99212679625	201	134	1.0
p0201	ojAlgo-MIP	106555916	201	134	1.0
p0282	HiGHS	86984417	282	242	1.0
p0282	SCIP	83868917	282	242	1.0
p0282	SSC-LP		282	242	1.0
p0282	ojAlgo-MIP	45569000	282	242	1.0
p0291	HiGHS	14012125	291	253	0.9965635738831615
p0291	SCIP	6772584	291	253	0.9965635738831615
p0291	SSC-LP		291	253	0.9965635738831615
p0291	ojAlgo-MIP	16282917	291	253	0.9965635738831615
p0548	HiGHS	34679834	548	177	0.7591240875912408
p0548	SCIP	35986584	548	177	0.7591240875912408
p0548	SSC-LP		548	177	0.7591240875912408
p0548	ojAlgo-MIP		548	177	0.7591240875912408
p80x400b	HiGHS		0	0	NaN
p80x400b	SCIP		0	0	NaN
p80x400b	SSC-LP		0	0	NaN
p80x400b	ojAlgo-MIP		0	0	NaN
pigeon-08	HiGHS	10310478708	344	602	0.023255813953488372
pigeon-08	SCIP	258670875	344	602	0.023255813953488372
pigeon-08	SSC-LP		344	602	0.023255813953488372
pigeon-08	ojAlgo-MIP	34321572250	344	602	0.023255813953488372
pigeon-10	HiGHS		490	932	0.02040816326530612
pigeon-10	SCIP	4049140666	490	932	0.02040816326530612
pigeon-10	SSC-LP		490	932	0.02040816326530612
pigeon-10	ojAlgo-MIP		490	932	0.02040816326530612
pipex	HiGHS	32830625	48	26	1.0
pipex	SCIP	25754000	48	26	1.0
pipex	SSC-LP	163227291	48	26	1.0
pipex	ojAlgo-MIP	7799750	48	26	1.0
pk1	HiGHS	115395627792	86	46	0.011627906976744186
pk1	SCIP	50280925125	86	46	0.011627906976744186
pk1	SSC-LP		86	46	0.011627906976744186
pk1	ojAlgo-MIP	1678507750	86	46	0.011627906976744186
pp08a	HiGHS	642569667	240	137	0.7333333333333333
pp08a	SCIP	509117291	240	137	0.7333333333333333
pp08a	SSC-LP		240	137	0.7333333333333333
pp08a	ojAlgo-MIP	28428257083	240	137	0.7333333333333333
pp08aCUTS	HiGHS	843698666	240	247	0.7333333333333333
pp08aCUTS	SCIP	795700625	240	247	0.7333333333333333
pp08aCUTS	SSC-LP		240	247	0.7333333333333333
pp08aCUTS	ojAlgo-MIP	21030555916	240	247	0.7333333333333333
prod1	HiGHS	13600901625	250	209	0.004
prod1	SCIP	7249226416	250	209	0.004
prod1	SSC-LP		250	209	0.004
prod1	ojAlgo-MIP		250	209	0.004
prod2	HiGHS	67622990792	301	212	0.0033222591362126247
prod2	SCIP	57615869708	301	212	0.0033222591362126247
prod2	SSC-LP		301	212	0.0033222591362126247
prod2	ojAlgo-MIP		301	212	0.0033222591362126247
r50x360	HiGHS	16516331375	720	411	1.0
r50x360	SCIP	17221663291	720	411	1.0
r50x360	SSC-LP		720	411	1.0
r50x360	ojAlgo-MIP		720	411	1.0
ran12x21	HiGHS	9828132667	504	286	1.0
ran12x21	SCIP	24349947250	504	286	1.0
ran12x21	SSC-LP		504	286	1.0
ran12x21	ojAlgo-MIP		504	286	1.0
ran13x13	HiGHS	8031831833	338	196	1.0
ran13x13	SCIP	15617602667	338	196	1.0
ran13x13	SSC-LP		338	196	1.0
ran13x13	ojAlgo-MIP	64759187666	338	196	1.0
ran14x18	HiGHS	264691661792	504	285	1.0
ran14x18	SCIP		504	285	1.0
ran14x18	SSC-LP		504	285	1.0
ran14x18	ojAlgo-MIP		504	285	1.0
ran14x18-disj-8	HiGHS	271129856167	504	448	1.0
ran14x18-disj-8	SCIP		504	448	1.0
ran14x18-disj-8	SSC-LP		504	448	1.0
ran14x18-disj-8	ojAlgo-MIP		504	448	1.0
ran16x16	HiGHS	30887290083	512	289	1.0
ran16x16	SCIP	27203300250	512	289	1.0
ran16x16	SSC-LP		512	289	1.0
ran16x16	ojAlgo-MIP		512	289	1.0
rgn	HiGHS	107962250	180	25	0.4444444444444444
rgn	SCIP	123996875	180	25	0.4444444444444444
rgn	SSC-LP	2149175667	180	25	0.4444444444444444
rgn	ojAlgo-MIP	72822333	180	25	0.4444444444444444
rlp1	HiGHS	162927708	461	69	0.0021691973969631237
rlp1	SCIP		461	69	0.0021691973969631237
rlp1	SSC-LP		461	69	0.0021691973969631237
rlp1	ojAlgo-MIP		461	69	0.0021691973969631237
rout	HiGHS	16649741917	556	292	0.0017985611510791368
rout	SCIP	4191826125	556	292	0.0017985611510791368
rout	SSC-LP		556	292	0.0017985611510791368
rout	ojAlgo-MIP		556	292	0.0017985611510791368
sample2	HiGHS	10932708	67	46	0.4925373134328358
sample2	SCIP	1935250	67	46	0.4925373134328358
sample2	SSC-LP	25215666	67	46	0.4925373134328358
sample2	ojAlgo-MIP	4124750	67	46	0.4925373134328358
sentoy	HiGHS	91853917	60	31	1.0
sentoy	SCIP	149481333	60	31	1.0
sentoy	SSC-LP	889229292	60	31	1.0
sentoy	ojAlgo-MIP	6038417	60	31	1.0
set1al	HiGHS	37936125	712	493	0.6629213483146067
set1al	SCIP	39069791	712	493	0.6629213483146067
set1al	SSC-LP		712	493	0.6629213483146067
set1al	ojAlgo-MIP	122758500	712	493	0.6629213483146067
set1ch	HiGHS	232834792	712	493	0.6629213483146067
set1ch	SCIP	120335792	712	493	0.6629213483146067
