Model	Solver	Time	nbVars	nbExpr	density
neos-3610040-iskar	ojAlgo-MIP		430	336	0.002325581395348837
neos-3610051-istra	CPLEX	66102875	805	710	0.0012422360248447205
neos-3610051-istra	HiGHS	1659665583	805	710	0.0012422360248447205
neos-3610051-istra	SCIP	945865125	805	710	0.0012422360248447205
neos-3610051-istra	ojAlgo-MIP		805	710	0.0012422360248447205
neos-3610173-itata	CPLEX	38550750	844	748	0.001184834123222749
neos-3610173-itata	HiGHS	1870781209	844	748	0.001184834123222749
neos-3610173-itata	SCIP	499167416	844	748	0.001184834123222749
neos-3610173-itata	ojAlgo-MIP		844	748	0.001184834123222749
neos-3611447-jijia	CPLEX	42099541	472	378	0.00211864406779661
neos-3611447-jijia	HiGHS	878356333	472	378	0.00211864406779661
neos-3611447-jijia	SCIP	413167000	472	378	0.00211864406779661
neos-3611447-jijia	ojAlgo-MIP	119745717000	472	378	0.00211864406779661
neos-3611689-kaihu	CPLEX	93897208	421	324	0.0023752969121140144
neos-3611689-kaihu	HiGHS	907286625	421	324	0.0023752969121140144
neos-3611689-kaihu	SCIP	463922625	421	324	0.0023752969121140144
neos-3611689-kaihu	ojAlgo-MIP		421	324	0.0023752969121140144
neos-5192052-neckar	CPLEX	3189292	180	58	1.0
neos-5192052-neckar	HiGHS	18400833	180	58	1.0
neos-5192052-neckar	SCIP	10573292	180	58	1.0
neos-5192052-neckar	ojAlgo-MIP	1309125	180	58	1.0
neos17	CPLEX	632293375	535	487	0.9065420560747663
neos17	HiGHS	3275394084	535	487	0.9065420560747663
neos17	SCIP	2746119666	535	487	0.9065420560747663
neos17	ojAlgo-MIP		535	487	0.9065420560747663
nexp-50-20-1-1	CPLEX	19511792	490	541	0.5
nexp-50-20-1-1	HiGHS	28858333	490	541	0.5
nexp-50-20-1-1	SCIP	96227458	490	541	0.5
nexp-50-20-1-1	ojAlgo-MIP		490	541	0.5
noswot	CPLEX	6905836334	128	183	0.1953125
noswot	HiGHS	44963302042	128	183	0.1953125
noswot	SCIP	8545213250	128	183	0.1953125
noswot	ojAlgo-MIP		128	183	0.1953125
opt1217	CPLEX	25411542	769	65	0.0013003901170351106
opt1217	HiGHS	79598583	769	65	0.0013003901170351106
opt1217	SCIP	67650292	769	65	0.0013003901170351106
opt1217	ojAlgo-MIP		769	65	0.0013003901170351106
p0033	CPLEX	2887250	33	17	1.0
p0033	HiGHS	10901375	33	17	1.0
p0033	SCIP	7294583	33	17	1.0
p0033	ojAlgo-MIP	2637583	33	17	1.0
p0040	CPLEX	814791	40	24	1.0
p0040	HiGHS	2935584	40	24	1.0
p0040	SCIP	1707166	40	24	1.0
p0040	ojAlgo-MIP	309500	40	24	1.0
p0201	CPLEX	35995334	201	134	1.0
p0201	HiGHS	530837541	201	134	1.0
p0201	SCIP	429333958	201	134	1.0
p0201	ojAlgo-MIP	218336833	201	134	1.0
p0282	CPLEX	17167333	282	242	1.0
p0282	HiGHS	99232584	282	242	1.0
p0282	SCIP	98259500	282	242	1.0
p0282	ojAlgo-MIP	46399375	282	242	1.0
p0291	CPLEX	3275667	291	253	0.9965635738831615
p0291	HiGHS	14053500	291	253	0.9965635738831615
p0291	SCIP	7455500	291	253	0.9965635738831615
p0291	ojAlgo-MIP	19909125	291	253	0.9965635738831615
p0548	CPLEX	15627875	548	177	0.7591240875912408
p0548	HiGHS	36216750	548	177	0.7591240875912408
p0548	SCIP	38462209	548	177	0.7591240875912408
p0548	ojAlgo-MIP		548	177	0.7591240875912408
pigeon-08	CPLEX	983052041	344	602	0.023255813953488372
pigeon-08	HiGHS	12161230208	344	602	0.023255813953488372
pigeon-08	SCIP	273508416	344	602	0.023255813953488372
pigeon-08	ojAlgo-MIP	56333010833	344	602	0.023255813953488372
pipex	CPLEX	19529000	48	26	1.0
pipex	HiGHS	36914250	48	26	1.0
pipex	SCIP	27618125	48	26	1.0
pipex	ojAlgo-MIP	19370167	48	26	1.0
pk1	CPLEX	3589202291	86	46	0.011627906976744186
pk1	HiGHS	123257602167	86	46	0.011627906976744186
pk1	SCIP	54418446542	86	46	0.011627906976744186
pk1	ojAlgo-MIP	4500563834	86	46	0.011627906976744186
pp08a	CPLEX	65987875	240	137	0.7333333333333333
pp08a	HiGHS	673097958	240	137	0.7333333333333333
pp08a	SCIP	583584750	240	137	0.7333333333333333
pp08a	ojAlgo-MIP		240	137	0.7333333333333333
pp08aCUTS	CPLEX	90315542	240	247	0.7333333333333333
pp08aCUTS	HiGHS	877826084	240	247	0.7333333333333333
pp08aCUTS	SCIP	954103042	240	247	0.7333333333333333
