Model	Solver	Time	nbVars	nbExpr	density
22433	CPLEX	49078625	429	199	0.002331002331002331
22433	HiGHS	1795240000	429	199	0.002331002331002331
22433	SCIP	767342416	429	199	0.002331002331002331
22433	ojAlgo-MIP		429	199	0.002331002331002331
23588	CPLEX	95999125	368	138	0.002717391304347826
23588	HiGHS	3920776458	368	138	0.002717391304347826
23588	SCIP	2151184792	368	138	0.002717391304347826
23588	ojAlgo-MIP	203571333	368	138	0.002717391304347826
aflow30a	CPLEX	760454375	842	480	0.5
aflow30a	HiGHS	7608474333	842	480	0.5
aflow30a	SCIP	9837367750	842	480	0.5
aflow30a	ojAlgo-MIP		842	480	0.5
air01	CPLEX	14316417	771	24	1.0
air01	HiGHS	60071208	771	24	1.0
air01	SCIP	35880292	771	24	1.0
air01	ojAlgo-MIP	4169875	771	24	1.0
beavma	CPLEX	18380959	390	373	0.882051282051282
beavma	HiGHS	186893708	390	373	0.882051282051282
beavma	SCIP	187711958	390	373	0.882051282051282
beavma	ojAlgo-MIP		390	373	0.882051282051282
bell3a	CPLEX	38710417	133	124	0.706766917293233
bell3a	HiGHS	156659125	133	124	0.706766917293233
bell3a	SCIP	629599416	133	124	0.706766917293233
bell3a	ojAlgo-MIP	458204334	133	124	0.706766917293233
bell3b	CPLEX	39206084	133	124	0.706766917293233
bell3b	HiGHS	362574750	133	124	0.706766917293233
bell3b	SCIP	1390643792	133	124	0.706766917293233
bell3b	ojAlgo-MIP	296586792	133	124	0.706766917293233
bell4	CPLEX	22959417	117	106	0.7094017094017094
bell4	HiGHS	417150458	117	106	0.7094017094017094
bell4	SCIP	394143958	117	106	0.7094017094017094
bell4	ojAlgo-MIP		117	106	0.7094017094017094
bell5	CPLEX	12636750	104	92	0.7115384615384616
bell5	HiGHS	258262792	104	92	0.7115384615384616
bell5	SCIP	94827666	104	92	0.7115384615384616
bell5	ojAlgo-MIP	496600542	104	92	0.7115384615384616
bienst1	CPLEX	2764778833	505	577	0.0019801980198019802
bienst1	HiGHS	20484131625	505	577	0.0019801980198019802
bienst1	SCIP	49856162000	505	577	0.0019801980198019802
bienst1	ojAlgo-MIP		505	577	0.0019801980198019802
blend2	CPLEX	68011500	353	275	0.24929178470254956
blend2	HiGHS	621650875	353	275	0.24929178470254956
blend2	SCIP	421156167	353	275	0.24929178470254956
blend2	ojAlgo-MIP	816303375	353	275	0.24929178470254956
bm23	CPLEX	10638917	27	21	1.0
bm23	HiGHS	69091958	27	21	1.0
bm23	SCIP	118604500	27	21	1.0
bm23	ojAlgo-MIP		27	21	1.0
bppc8-02	CPLEX	47258917	232	60	0.008620689655172414
bppc8-02	HiGHS	161752375	232	60	0.008620689655172414
bppc8-02	SCIP	113971750	232	60	0.008620689655172414
bppc8-02	ojAlgo-MIP	697071125	232	60	0.008620689655172414
cracpb1	CPLEX	15545625	572	144	1.0
cracpb1	HiGHS	26657750	572	144	1.0
cracpb1	SCIP	72981667	572	144	1.0
cracpb1	ojAlgo-MIP	40838250	572	144	1.0
dcmulti	CPLEX	43926625	548	291	0.9452554744525548
dcmulti	HiGHS	566797500	548	291	0.9452554744525548
dcmulti	SCIP	1202441291	548	291	0.9452554744525548
dcmulti	ojAlgo-MIP	1392087166	548	291	0.9452554744525548
egout	CPLEX	2452708	141	99	0.7801418439716312
egout	HiGHS	10229125	141	99	0.7801418439716312
egout	SCIP	3518792	141	99	0.7801418439716312
egout	ojAlgo-MIP	220613542	141	99	0.7801418439716312
enigma	CPLEX	17798792	100	22	0.09
enigma	HiGHS	102131292	100	22	0.09
enigma	SCIP	142239000	100	22	0.09
enigma	ojAlgo-MIP	10572375	100	22	0.09
enlight8	CPLEX	1396917	128	65	0.5
enlight8	HiGHS	345472167	128	65	0.5
enlight8	SCIP	2784042	128	65	0.5
enlight8	ojAlgo-MIP	352237875	128	65	0.5
enlight_hard	CPLEX	2149583	200	101	0.5
enlight_hard	HiGHS	4463581292	200	101	0.5
enlight_hard	SCIP	2267458	200	101	0.5
enlight_hard	ojAlgo-MIP	15040116583	200	101	0.5
exp-1-500-5-5	CPLEX	379221791	990	551	1.0
exp-1-500-5-5	HiGHS	2178702542	990	551	1.0
exp-1-500-5-5	SCIP	1211777458	990	551	1.0
exp-1-500-5-5	ojAlgo-MIP		990	551	1.0
f2gap40400	CPLEX	6936666	400	41	0.9925
f2gap40400	HiGHS	5650333	400	41	0.9925
f2gap40400	SCIP	23278916	400	41	0.9925
f2gap40400	ojAlgo-MIP	190366792	400	41	0.9925
fixnet3	CPLEX	31251042	878	479	0.9965831435079726
fixnet3	HiGHS	57960375	878	479	0.9965831435079726
fixnet3	SCIP	14975791	878	479	0.9965831435079726
fixnet3	ojAlgo-MIP		878	479	0.9965831435079726
fixnet4	CPLEX	43400459	878	479	0.9851936218678815
fixnet4	HiGHS	187846209	878	479	0.9851936218678815
fixnet4	SCIP	249569167	878	479	0.9851936218678815
fixnet4	ojAlgo-MIP		878	479	0.9851936218678815
fixnet6	CPLEX	39980875	878	479	0.9043280182232346
fixnet6	HiGHS	1351661791	878	479	0.9043280182232346
fixnet6	SCIP	3311533292	878	479	0.9043280182232346
fixnet6	ojAlgo-MIP		878	479	0.9043280182232346
flugpl	CPLEX	2678917	18	19	1.0
flugpl	HiGHS	38965125	18	19	1.0
flugpl	SCIP	16189875	18	19	1.0
flugpl	ojAlgo-MIP	6725792	18	19	1.0
gen	CPLEX	12069042	870	781	0.6689655172413793
gen	HiGHS	11870500	870	781	0.6689655172413793
gen	SCIP	9739333	870	781	0.6689655172413793
gen	ojAlgo-MIP	2738659791	870	781	0.6689655172413793
gr4x6	CPLEX	2891708	48	35	1.0
gr4x6	HiGHS	6896459	48	35	1.0
gr4x6	SCIP	2413833	48	35	1.0
gr4x6	ojAlgo-MIP	849500	48	35	1.0
graphdraw-gemcutter	CPLEX	3178125667	166	475	0.2289156626506024
graphdraw-gemcutter	HiGHS	82167110708	166	475	0.2289156626506024
graphdraw-gemcutter	SCIP	52396734917	166	475	0.2289156626506024
graphdraw-gemcutter	ojAlgo-MIP		166	475	0.2289156626506024
gsvm2rl3	CPLEX	495600042	241	181	0.7468879668049793
gsvm2rl3	HiGHS	5150615375	241	181	0.7468879668049793
gsvm2rl3	SCIP	3455053125	241	181	0.7468879668049793
gsvm2rl3	ojAlgo-MIP		241	181	0.7468879668049793
gt2	CPLEX	5920959	188	30	0.48936170212765956
gt2	HiGHS	25880666	188	30	0.48936170212765956
gt2	SCIP	12658625	188	30	0.48936170212765956
gt2	ojAlgo-MIP	7311875	188	30	0.48936170212765956
ic97_tension	CPLEX	785444208	703	320	0.2759601706970128
ic97_tension	HiGHS	12102904500	703	320	0.2759601706970128
ic97_tension	SCIP	5533527750	703	320	0.2759601706970128
ic97_tension	ojAlgo-MIP		703	320	0.2759601706970128
lseu	CPLEX	14026500	89	29	0.9550561797752809
lseu	HiGHS	87663917	89	29	0.9550561797752809
lseu	SCIP	232968208	89	29	0.9550561797752809
lseu	ojAlgo-MIP	48697458	89	29	0.9550561797752809
mas76	CPLEX	3266255375	151	13	1.0
mas76	HiGHS	88761590917	151	13	1.0
mas76	SCIP	24138301333	151	13	1.0
mas76	ojAlgo-MIP	3991627709	151	13	1.0
mik-250-1-100-1	CPLEX	283352917	251	152	1.0
mik-250-1-100-1	HiGHS	6899006250	251	152	1.0
mik-250-1-100-1	SCIP	44276419208	251	152	1.0
mik-250-1-100-1	ojAlgo-MIP		251	152	1.0
mik-250-20-75-1	CPLEX	265549750	270	196	1.0
mik-250-20-75-1	HiGHS	2270304000	270	196	1.0
mik-250-20-75-1	SCIP	1945942000	270	196	1.0
mik-250-20-75-1	ojAlgo-MIP		270	196	1.0
mik-250-20-75-2	CPLEX	306012625	270	196	1.0
mik-250-20-75-2	HiGHS	1927530125	270	196	1.0
mik-250-20-75-2	SCIP	3361383959	270	196	1.0
mik-250-20-75-2	ojAlgo-MIP		270	196	1.0
mik-250-20-75-3	CPLEX	144985083	270	196	1.0
mik-250-20-75-3	HiGHS	1911323334	270	196	1.0
mik-250-20-75-3	SCIP	1895227625	270	196	1.0
mik-250-20-75-3	ojAlgo-MIP		270	196	1.0
mik-250-20-75-4	CPLEX	518634542	270	196	1.0
mik-250-20-75-4	HiGHS	9255715917	270	196	1.0
mik-250-20-75-4	SCIP	7982313250	270	196	1.0
mik-250-20-75-4	ojAlgo-MIP		270	196	1.0
mik-250-20-75-5	CPLEX	165277750	270	196	1.0
mik-250-20-75-5	HiGHS	1905422875	270	196	1.0
mik-250-20-75-5	SCIP	2418677125	270	196	1.0
mik-250-20-75-5	ojAlgo-MIP		270	196	1.0
misc01	CPLEX	31251000	83	55	0.012048192771084338
misc01	HiGHS	106517500	83	55	0.012048192771084338
misc01	SCIP	120160750	83	55	0.012048192771084338
misc01	ojAlgo-MIP	8701125	83	55	0.012048192771084338
misc02	CPLEX	20133125	59	40	0.01694915254237288
misc02	HiGHS	25316167	59	40	0.01694915254237288
misc02	SCIP	120386416	59	40	0.01694915254237288
misc02	ojAlgo-MIP	2188584	59	40	0.01694915254237288
misc03	CPLEX	20140916	160	97	0.00625
misc03	HiGHS	359370667	160	97	0.00625
misc03	SCIP	935114041	160	97	0.00625
misc03	ojAlgo-MIP		160	97	0.00625
misc05	CPLEX	15050292	136	301	0.007352941176470588
misc05	HiGHS	169708084	136	301	0.007352941176470588
misc05	SCIP	362384209	136	301	0.007352941176470588
misc05	ojAlgo-MIP	235870375	136	301	0.007352941176470588
misc07	CPLEX	153068000	260	213	0.0038461538461538464
misc07	HiGHS	22399697833	260	213	0.0038461538461538464
misc07	SCIP	1582373708	260	213	0.0038461538461538464
misc07	ojAlgo-MIP	3581841667	260	213	0.0038461538461538464
mod008	CPLEX	27538625	319	7	1.0
mod008	HiGHS	510682792	319	7	1.0
mod008	SCIP	112831708	319	7	1.0
mod008	ojAlgo-MIP	65431875	319	7	1.0
mod013	CPLEX	7876167	96	63	1.0
mod013	HiGHS	140802500	96	63	1.0
mod013	SCIP	515086041	96	63	1.0
mod013	ojAlgo-MIP	11651167	96	63	1.0
modglob	CPLEX	34891792	422	292	1.0
modglob	HiGHS	387108208	422	292	1.0
modglob	SCIP	80664583	422	292	1.0
modglob	ojAlgo-MIP		422	292	1.0
neos-1425699	CPLEX	2018292	105	90	0.7428571428571429
neos-1425699	HiGHS	79076542	105	90	0.7428571428571429
neos-1425699	SCIP	2271875	105	90	0.7428571428571429
neos-1425699	ojAlgo-MIP	801500	105	90	0.7428571428571429
neos-2624317-amur	CPLEX	136067958	524	343	0.061068702290076333
neos-2624317-amur	HiGHS	6925572625	524	343	0.061068702290076333
neos-2624317-amur	SCIP	21926878584	524	343	0.061068702290076333
neos-2624317-amur	ojAlgo-MIP		524	343	0.061068702290076333
neos-3610040-iskar	CPLEX	26977583	430	336	0.002325581395348837
neos-3610040-iskar	HiGHS	748329416	430	336	0.002325581395348837
neos-3610040-iskar	SCIP	630182583	430	336	0.002325581395348837
neos-3610040-iskar	ojAlgo-MIP	113199301584	430	336	0.002325581395348837
neos-3610051-istra	CPLEX	53692667	805	710	0.0012422360248447205
neos-3610051-istra	HiGHS	1638114583	805	710	0.0012422360248447205
neos-3610051-istra	SCIP	929723333	805	710	0.0012422360248447205
neos-3610051-istra	ojAlgo-MIP		805	710	0.0012422360248447205
neos-3610173-itata	CPLEX	35535125	844	748	0.001184834123222749
neos-3610173-itata	HiGHS	1857184292	844	748	0.001184834123222749
neos-3610173-itata	SCIP	559205125	844	748	0.001184834123222749
neos-3610173-itata	ojAlgo-MIP	123498362750	844	748	0.001184834123222749
neos-3611447-jijia	CPLEX	32814667	472	378	0.00211864406779661
neos-3611447-jijia	HiGHS	918451875	472	378	0.00211864406779661
neos-3611447-jijia	SCIP	406363750	472	378	0.00211864406779661
neos-3611447-jijia	ojAlgo-MIP	54798787916	472	378	0.00211864406779661
neos-3611689-kaihu	CPLEX	88052833	421	324	0.0023752969121140144
neos-3611689-kaihu	HiGHS	893095292	421	324	0.0023752969121140144
neos-3611689-kaihu	SCIP	402873875	421	324	0.0023752969121140144
neos-3611689-kaihu	ojAlgo-MIP	49476125666	421	324	0.0023752969121140144
neos-5192052-neckar	CPLEX	2917209	180	58	1.0
neos-5192052-neckar	HiGHS	17535833	180	58	1.0
neos-5192052-neckar	SCIP	11424000	180	58	1.0
neos-5192052-neckar	ojAlgo-MIP	2461125	180	58	1.0
neos17	CPLEX	524969667	535	487	0.9065420560747663
neos17	HiGHS	3238072708	535	487	0.9065420560747663
neos17	SCIP	2451241583	535	487	0.9065420560747663
neos17	ojAlgo-MIP		535	487	0.9065420560747663
nexp-50-20-1-1	CPLEX	20043083	490	541	0.5
nexp-50-20-1-1	HiGHS	26298417	490	541	0.5
nexp-50-20-1-1	SCIP	93625667	490	541	0.5
nexp-50-20-1-1	ojAlgo-MIP		490	541	0.5
noswot	CPLEX	1062120625	128	183	0.1953125
noswot	HiGHS	42669479208	128	183	0.1953125
noswot	SCIP	9372984458	128	183	0.1953125
noswot	ojAlgo-MIP		128	183	0.1953125
opt1217	CPLEX	25694833	769	65	0.0013003901170351106
opt1217	HiGHS	79149417	769	65	0.0013003901170351106
opt1217	SCIP	57040833	769	65	0.0013003901170351106
opt1217	ojAlgo-MIP		769	65	0.0013003901170351106
p0033	CPLEX	3261625	33	17	1.0
p0033	HiGHS	9613291	33	17	1.0
p0033	SCIP	5855625	33	17	1.0
p0033	ojAlgo-MIP	2866584	33	17	1.0
p0040	CPLEX	901625	40	24	1.0
p0040	HiGHS	2751625	40	24	1.0
p0040	SCIP	1225791	40	24	1.0
p0040	ojAlgo-MIP	1605792	40	24	1.0
p0201	CPLEX	35900292	201	134	1.0
p0201	HiGHS	472644042	201	134	1.0
p0201	SCIP	374827458	201	134	1.0
p0201	ojAlgo-MIP	124340916	201	134	1.0
p0282	CPLEX	18560041	282	242	1.0
p0282	HiGHS	88469500	282	242	1.0
p0282	SCIP	89001417	282	242	1.0
p0282	ojAlgo-MIP	30031083	282	242	1.0
p0291	CPLEX	4933834	291	253	0.9965635738831615
p0291	HiGHS	15631917	291	253	0.9965635738831615
p0291	SCIP	8952541	291	253	0.9965635738831615
p0291	ojAlgo-MIP		291	253	0.9965635738831615
p0548	CPLEX	16116541	548	177	0.7591240875912408
p0548	HiGHS	34927625	548	177	0.7591240875912408
p0548	SCIP	37717292	548	177	0.7591240875912408
p0548	ojAlgo-MIP		548	177	0.7591240875912408
pigeon-08	CPLEX	790029334	344	602	0.023255813953488372
pigeon-08	HiGHS	10691347166	344	602	0.023255813953488372
pigeon-08	SCIP	271036000	344	602	0.023255813953488372
pigeon-08	ojAlgo-MIP	42306521167	344	602	0.023255813953488372
pipex	CPLEX	18601042	48	26	1.0
pipex	HiGHS	32890083	48	26	1.0
pipex	SCIP	27260875	48	26	1.0
pipex	ojAlgo-MIP	13867083	48	26	1.0
pk1	CPLEX	2848499542	86	46	0.011627906976744186
pk1	HiGHS	121779748250	86	46	0.011627906976744186
pk1	SCIP	52820337500	86	46	0.011627906976744186
pk1	ojAlgo-MIP		86	46	0.011627906976744186
pp08a	CPLEX	67557917	240	137	0.7333333333333333
pp08a	HiGHS	668572584	240	137	0.7333333333333333
pp08a	SCIP	617283583	240	137	0.7333333333333333
pp08a	ojAlgo-MIP		240	137	0.7333333333333333
pp08aCUTS	CPLEX	77948833	240	247	0.7333333333333333
pp08aCUTS	HiGHS	872525209	240	247	0.7333333333333333
pp08aCUTS	SCIP	841778333	240	247	0.7333333333333333
pp08aCUTS	ojAlgo-MIP		240	247	0.7333333333333333
prod1	CPLEX	1194501625	250	209	0.004
prod1	HiGHS	14257374416	250	209	0.004
prod1	SCIP	7670485916	250	209	0.004
prod1	ojAlgo-MIP		250	209	0.004
prod2	CPLEX	6937845042	301	212	0.0033222591362126247
prod2	HiGHS	68102491667	301	212	0.0033222591362126247
prod2	SCIP	78865308666	301	212	0.0033222591362126247
prod2	ojAlgo-MIP		301	212	0.0033222591362126247
r50x360	CPLEX	1284686000	720	411	1.0
r50x360	HiGHS	17485192625	720	411	1.0
r50x360	SCIP	18202925542	720	411	1.0
r50x360	ojAlgo-MIP		720	411	1.0
ran12x21	CPLEX	879811667	504	286	1.0
ran12x21	HiGHS	12105188959	504	286	1.0
ran12x21	SCIP	25984721958	504	286	1.0
ran12x21	ojAlgo-MIP		504	286	1.0
ran13x13	CPLEX	908082333	338	196	1.0
ran13x13	HiGHS	8460027959	338	196	1.0
ran13x13	SCIP	20546114708	338	196	1.0
ran13x13	ojAlgo-MIP	104707524750	338	196	1.0
ran16x16	CPLEX	2255792459	512	289	1.0
ran16x16	HiGHS	34898205458	512	289	1.0
ran16x16	SCIP	28712238542	512	289	1.0
ran16x16	ojAlgo-MIP		512	289	1.0
rgn	CPLEX	16442542	180	25	0.4444444444444444
rgn	HiGHS	111355250	180	25	0.4444444444444444
rgn	SCIP	128054750	180	25	0.4444444444444444
rgn	ojAlgo-MIP	33181125	180	25	0.4444444444444444
rout	CPLEX	982801958	556	292	0.0017985611510791368
rout	HiGHS	20667464875	556	292	0.0017985611510791368
rout	SCIP	4381118000	556	292	0.0017985611510791368
rout	ojAlgo-MIP		556	292	0.0017985611510791368
sample2	CPLEX	3660917	67	46	0.4925373134328358
sample2	HiGHS	10851625	67	46	0.4925373134328358
sample2	SCIP	2051042	67	46	0.4925373134328358
sample2	ojAlgo-MIP	12886375	67	46	0.4925373134328358
sentoy	CPLEX	10775250	60	31	1.0
sentoy	HiGHS	92998250	60	31	1.0
sentoy	SCIP	158587250	60	31	1.0
sentoy	ojAlgo-MIP	6826458	60	31	1.0
set1al	CPLEX	23990291	712	493	0.6629213483146067
set1al	HiGHS	37610375	712	493	0.6629213483146067
set1al	SCIP	39669583	712	493	0.6629213483146067
set1al	ojAlgo-MIP	56355458	712	493	0.6629213483146067
set1ch	CPLEX	64394833	712	493	0.6629213483146067
set1ch	HiGHS	241601792	712	493	0.6629213483146067
set1ch	SCIP	127152792	712	493	0.6629213483146067
set1ch	ojAlgo-MIP		712	493	0.6629213483146067
set1cl	CPLEX	11735042	712	493	0.6629213483146067
set1cl	HiGHS	54511375	712	493	0.6629213483146067
set1cl	SCIP	8841334	712	493	0.6629213483146067
set1cl	ojAlgo-MIP	26272459	712	493	0.6629213483146067
sp150x300d	CPLEX	54116791	600	451	0.5
sp150x300d	HiGHS	54285542	600	451	0.5
sp150x300d	SCIP	177689708	600	451	0.5
sp150x300d	ojAlgo-MIP		600	451	0.5
stein15	CPLEX	2545625	15	37	1.0
stein15	HiGHS	18197917	15	37	1.0
stein15	SCIP	13328792	15	37	1.0
stein15	ojAlgo-MIP	2028459	15	37	1.0
stein27	CPLEX	10602542	27	119	1.0
stein27	HiGHS	376888333	27	119	1.0
stein27	SCIP	78948375	27	119	1.0
stein27	ojAlgo-MIP	104437625	27	119	1.0
stein45	CPLEX	588253333	45	332	1.0
stein45	HiGHS	12182389792	45	332	1.0
stein45	SCIP	6783169541	45	332	1.0
stein45	ojAlgo-MIP	5593734000	45	332	1.0
stein9	CPLEX	1650333	9	14	1.0
stein9	HiGHS	12040042	9	14	1.0
stein9	SCIP	6881375	9	14	1.0
stein9	ojAlgo-MIP	174250	9	14	1.0
supportcase14	CPLEX	12156708	304	235	0.9769736842105263
supportcase14	HiGHS	37555584	304	235	0.9769736842105263
supportcase14	SCIP	176989041	304	235	0.9769736842105263
supportcase14	ojAlgo-MIP	18923083	304	235	0.9769736842105263
supportcase16	CPLEX	12129500	319	131	0.9780564263322884
supportcase16	HiGHS	37552417	319	131	0.9780564263322884
supportcase16	SCIP	53615333	319	131	0.9780564263322884
supportcase16	ojAlgo-MIP	20872250	319	131	0.9780564263322884
timtab1	CPLEX	8803969042	397	172	0.3224181360201511
timtab1	HiGHS	28367045542	397	172	0.3224181360201511
timtab1	SCIP	32039850583	397	172	0.3224181360201511
timtab1	ojAlgo-MIP		397	172	0.3224181360201511
timtab1CUTS	CPLEX	5846601084	397	372	0.3224181360201511
timtab1CUTS	HiGHS	33625290208	397	372	0.3224181360201511
timtab1CUTS	SCIP	58487006125	397	372	0.3224181360201511
timtab1CUTS	ojAlgo-MIP		397	372	0.3224181360201511
vpm1	CPLEX	6817083	378	235	0.4444444444444444
vpm1	HiGHS	8610541	378	235	0.4444444444444444
vpm1	SCIP	12833584	378	235	0.4444444444444444
vpm1	ojAlgo-MIP		378	235	0.4444444444444444
vpm2	CPLEX	34961084	378	235	0.4444444444444444
vpm2	HiGHS	1004844459	378	235	0.4444444444444444
vpm2	SCIP	1037113167	378	235	0.4444444444444444
vpm2	ojAlgo-MIP		378	235	0.4444444444444444
