Model	Solver	Time	nbVars	nbExpr	density
ic97_tension	SCIP	5632194750	703	320	0.2759601706970128
ic97_tension	ojAlgo-MIP		703	320	0.2759601706970128
lseu	CPLEX	19960750	89	29	0.9550561797752809
lseu	HiGHS	88308042	89	29	0.9550561797752809
lseu	SCIP	234189458	89	29	0.9550561797752809
lseu	ojAlgo-MIP	151624959	89	29	0.9550561797752809
mas76	CPLEX	3099014000	151	13	1.0
mas76	HiGHS	93887400250	151	13	1.0
mas76	SCIP	24602313625	151	13	1.0
mas76	ojAlgo-MIP	5616796541	151	13	1.0
mik-250-1-100-1	CPLEX	440464292	251	152	1.0
mik-250-1-100-1	HiGHS	7192215875	251	152	1.0
mik-250-1-100-1	SCIP	44942703041	251	152	1.0
mik-250-1-100-1	ojAlgo-MIP		251	152	1.0
mik-250-20-75-1	CPLEX	302261542	270	196	1.0
mik-250-20-75-1	HiGHS	2534535292	270	196	1.0
mik-250-20-75-1	SCIP	1827262917	270	196	1.0
mik-250-20-75-1	ojAlgo-MIP		270	196	1.0
mik-250-20-75-2	CPLEX	243248333	270	196	1.0
mik-250-20-75-2	HiGHS	1960922250	270	196	1.0
mik-250-20-75-2	SCIP	3758847625	270	196	1.0
mik-250-20-75-2	ojAlgo-MIP		270	196	1.0
mik-250-20-75-3	CPLEX	178723417	270	196	1.0
mik-250-20-75-3	HiGHS	1945276583	270	196	1.0
mik-250-20-75-3	SCIP	1806032000	270	196	1.0
mik-250-20-75-3	ojAlgo-MIP		270	196	1.0
mik-250-20-75-4	CPLEX	3410254625	270	196	1.0
mik-250-20-75-4	HiGHS	9359302875	270	196	1.0
mik-250-20-75-4	SCIP	8116804291	270	196	1.0
mik-250-20-75-4	ojAlgo-MIP		270	196	1.0
mik-250-20-75-5	CPLEX	309513959	270	196	1.0
mik-250-20-75-5	HiGHS	1941012625	270	196	1.0
mik-250-20-75-5	SCIP	2459146042	270	196	1.0
mik-250-20-75-5	ojAlgo-MIP		270	196	1.0
misc01	CPLEX	34164917	83	55	0.012048192771084338
misc01	HiGHS	120352292	83	55	0.012048192771084338
misc01	SCIP	142814834	83	55	0.012048192771084338
misc01	ojAlgo-MIP	15497334	83	55	0.012048192771084338
misc02	CPLEX	16838000	59	40	0.01694915254237288
misc02	HiGHS	31341333	59	40	0.01694915254237288
misc02	SCIP	122412000	59	40	0.01694915254237288
misc02	ojAlgo-MIP	2342542	59	40	0.01694915254237288
misc03	CPLEX	29980833	160	97	0.00625
misc03	HiGHS	430099333	160	97	0.00625
misc03	SCIP	960333041	160	97	0.00625
misc03	ojAlgo-MIP	67396750	160	97	0.00625
misc05	CPLEX	25593250	136	301	0.007352941176470588
misc05	HiGHS	189387125	136	301	0.007352941176470588
misc05	SCIP	368143417	136	301	0.007352941176470588
misc05	ojAlgo-MIP	475553833	136	301	0.007352941176470588
misc07	CPLEX	185966291	260	213	0.0038461538461538464
misc07	HiGHS	22773448709	260	213	0.0038461538461538464
misc07	SCIP	1613578083	260	213	0.0038461538461538464
misc07	ojAlgo-MIP	7034007625	260	213	0.0038461538461538464
mod008	CPLEX	24329416	319	7	1.0
mod008	HiGHS	567964709	319	7	1.0
mod008	SCIP	122771750	319	7	1.0
mod008	ojAlgo-MIP	109224417	319	7	1.0
mod013	CPLEX	8002750	96	63	1.0
mod013	HiGHS	161797625	96	63	1.0
mod013	SCIP	562879917	96	63	1.0
mod013	ojAlgo-MIP	30660083	96	63	1.0
modglob	CPLEX	32835417	422	292	1.0
modglob	HiGHS	390699875	422	292	1.0
modglob	SCIP	94984000	422	292	1.0
modglob	ojAlgo-MIP		422	292	1.0
neos-1425699	CPLEX	1749000	105	90	0.7428571428571429
neos-1425699	HiGHS	82330333	105	90	0.7428571428571429
neos-1425699	SCIP	2387333	105	90	0.7428571428571429
neos-1425699	ojAlgo-MIP	846666	105	90	0.7428571428571429
neos-2624317-amur	CPLEX	152807542	524	343	0.061068702290076333
neos-2624317-amur	HiGHS	6990135208	524	343	0.061068702290076333
neos-2624317-amur	SCIP	22155083500	524	343	0.061068702290076333
neos-2624317-amur	ojAlgo-MIP		524	343	0.061068702290076333
neos-3610040-iskar	CPLEX	27323125	430	336	0.002325581395348837
neos-3610040-iskar	HiGHS	752387833	430	336	0.002325581395348837
neos-3610040-iskar	SCIP	641706833	430	336	0.002325581395348837
neos-3610040-iskar	ojAlgo-MIP		430	336	0.002325581395348837
neos-3610051-istra	CPLEX	67143792	805	710	0.0012422360248447205
neos-3610051-istra	HiGHS	1650009459	805	710	0.0012422360248447205
neos-3610051-istra	SCIP	939395000	805	710	0.0012422360248447205
neos-3610051-istra	ojAlgo-MIP		805	710	0.0012422360248447205
neos-3610173-itata	CPLEX	39061250	844	748	0.001184834123222749
neos-3610173-itata	HiGHS	1869572041	844	748	0.001184834123222749
neos-3610173-itata	SCIP	501966417	844	748	0.001184834123222749
neos-3610173-itata	ojAlgo-MIP		844	748	0.001184834123222749
neos-3611447-jijia	CPLEX	40913125	472	378	0.00211864406779661
neos-3611447-jijia	HiGHS	892144542	472	378	0.00211864406779661
neos-3611447-jijia	SCIP	411615000	472	378	0.00211864406779661
neos-3611447-jijia	ojAlgo-MIP	95365575292	472	378	0.00211864406779661
neos-3611689-kaihu	CPLEX	91587667	421	324	0.0023752969121140144
neos-3611689-kaihu	HiGHS	898271500	421	324	0.0023752969121140144
neos-3611689-kaihu	SCIP	469766375	421	324	0.0023752969121140144
neos-3611689-kaihu	ojAlgo-MIP	98799871250	421	324	0.0023752969121140144
neos-5192052-neckar	CPLEX	3102167	180	58	1.0
neos-5192052-neckar	HiGHS	17834000	180	58	1.0
neos-5192052-neckar	SCIP	11100708	180	58	1.0
neos-5192052-neckar	ojAlgo-MIP	1285292	180	58	1.0
neos17	CPLEX	633478292	535	487	0.9065420560747663
neos17	HiGHS	3265194917	535	487	0.9065420560747663
neos17	SCIP	2837658291	535	487	0.9065420560747663
neos17	ojAlgo-MIP		535	487	0.9065420560747663
nexp-50-20-1-1	CPLEX	19618584	490	541	0.5
nexp-50-20-1-1	HiGHS	28916666	490	541	0.5
nexp-50-20-1-1	SCIP	95775292	490	541	0.5
nexp-50-20-1-1	ojAlgo-MIP		490	541	0.5
noswot	CPLEX	6922569084	128	183	0.1953125
noswot	HiGHS	45014346167	128	183	0.1953125
noswot	SCIP	8683207417	128	183	0.1953125
noswot	ojAlgo-MIP		128	183	0.1953125
opt1217	CPLEX	23929458	769	65	0.0013003901170351106
opt1217	HiGHS	80319250	769	65	0.0013003901170351106
opt1217	SCIP	68095333	769	65	0.0013003901170351106
opt1217	ojAlgo-MIP		769	65	0.0013003901170351106
p0033	CPLEX	3216417	33	17	1.0
p0033	HiGHS	10919375	33	17	1.0
p0033	SCIP	7231333	33	17	1.0
p0033	ojAlgo-MIP	2505416	33	17	1.0
p0040	CPLEX	703667	40	24	1.0
p0040	HiGHS	3505417	40	24	1.0
p0040	SCIP	1568291	40	24	1.0
p0040	ojAlgo-MIP	424000	40	24	1.0
p0201	CPLEX	35989291	201	134	1.0
p0201	HiGHS	532318708	201	134	1.0
p0201	SCIP	433503333	201	134	1.0
p0201	ojAlgo-MIP	214456500	201	134	1.0
p0282	CPLEX	17861458	282	242	1.0
p0282	HiGHS	89177875	282	242	1.0
p0282	SCIP	101451208	282	242	1.0
p0282	ojAlgo-MIP	31723416	282	242	1.0
p0291	CPLEX	3148875	291	253	0.9965635738831615
p0291	HiGHS	14332500	291	253	0.9965635738831615
p0291	SCIP	9345917	291	253	0.9965635738831615
p0291	ojAlgo-MIP	17666417	291	253	0.9965635738831615
p0548	CPLEX	15823667	548	177	0.7591240875912408
p0548	HiGHS	35619083	548	177	0.7591240875912408
p0548	SCIP	39268791	548	177	0.7591240875912408
p0548	ojAlgo-MIP		548	177	0.7591240875912408
pigeon-08	CPLEX	904656542	344	602	0.023255813953488372
pigeon-08	HiGHS	12360479083	344	602	0.023255813953488372
pigeon-08	SCIP	275022667	344	602	0.023255813953488372
pigeon-08	ojAlgo-MIP	59379059417	344	602	0.023255813953488372
pipex	CPLEX	19347417	48	26	1.0
pipex	HiGHS	37371708	48	26	1.0
pipex	SCIP	27854333	48	26	1.0
pipex	ojAlgo-MIP	26517292	48	26	1.0
pk1	CPLEX	3490643625	86	46	0.011627906976744186
pk1	HiGHS	123117879417	86	46	0.011627906976744186
pk1	SCIP	54610220042	86	46	0.011627906976744186
pk1	ojAlgo-MIP	4701656084	86	46	0.011627906976744186
pp08a	CPLEX	66202041	240	137	0.7333333333333333
pp08a	HiGHS	671750541	240	137	0.7333333333333333
pp08a	SCIP	580252291	240	137	0.7333333333333333
pp08a	ojAlgo-MIP		240	137	0.7333333333333333
pp08aCUTS	CPLEX	90697209	240	247	0.7333333333333333
pp08aCUTS	HiGHS	881657625	240	247	0.7333333333333333
pp08aCUTS	SCIP	966761584	240	247	0.7333333333333333
pp08aCUTS	ojAlgo-MIP		240	247	0.7333333333333333
prod1	CPLEX	1571729625	250	209	0.004
prod1	HiGHS	14468692916	250	209	0.004
prod1	SCIP	7860152500	250	209	0.004
prod1	ojAlgo-MIP		250	209	0.004
prod2	CPLEX	8819167875	301	212	0.0033222591362126247
prod2	HiGHS	68079628292	301	212	0.0033222591362126247
prod2	SCIP	75742962500	301	212	0.0033222591362126247
prod2	ojAlgo-MIP		301	212	0.0033222591362126247
r50x360	CPLEX	2037680291	720	411	1.0
r50x360	HiGHS	17618020208	720	411	1.0
r50x360	SCIP	18864879875	720	411	1.0
r50x360	ojAlgo-MIP		720	411	1.0
ran12x21	CPLEX	1669412125	504	286	1.0
ran12x21	HiGHS	11549923459	504	286	1.0
ran12x21	SCIP	31759629625	504	286	1.0
ran12x21	ojAlgo-MIP		504	286	1.0
ran13x13	CPLEX	1041226958	338	196	1.0
ran13x13	HiGHS	9546227541	338	196	1.0
ran13x13	SCIP	18997169375	338	196	1.0
ran13x13	ojAlgo-MIP		338	196	1.0
ran16x16	CPLEX	3783793083	512	289	1.0
ran16x16	HiGHS	33773462792	512	289	1.0
ran16x16	SCIP	29717933750	512	289	1.0
ran16x16	ojAlgo-MIP		512	289	1.0
rgn	CPLEX	15380292	180	25	0.4444444444444444
rgn	HiGHS	112515750	180	25	0.4444444444444444
rgn	SCIP	130254125	180	25	0.4444444444444444
rgn	ojAlgo-MIP	50039000	180	25	0.4444444444444444
rout	CPLEX	1265952958	556	292	0.0017985611510791368
rout	HiGHS	19099253750	556	292	0.0017985611510791368
rout	SCIP	5188679500	556	292	0.0017985611510791368
rout	ojAlgo-MIP		556	292	0.0017985611510791368
sample2	CPLEX	4147833	67	46	0.4925373134328358
sample2	HiGHS	11422208	67	46	0.4925373134328358
sample2	SCIP	2737958	67	46	0.4925373134328358
sample2	ojAlgo-MIP	6551500	67	46	0.4925373134328358
sentoy	CPLEX	5371875	60	31	1.0
sentoy	HiGHS	95987333	60	31	1.0
sentoy	SCIP	191339334	60	31	1.0
sentoy	ojAlgo-MIP	13029708	60	31	1.0
set1al	CPLEX	21436291	712	493	0.6629213483146067
set1al	HiGHS	40609291	712	493	0.6629213483146067
set1al	SCIP	46736042	712	493	0.6629213483146067
set1al	ojAlgo-MIP	96788375	712	493	0.6629213483146067
set1ch	CPLEX	60706666	712	493	0.6629213483146067
set1ch	HiGHS	246328583	712	493	0.6629213483146067
set1ch	SCIP	129073208	712	493	0.6629213483146067
set1ch	ojAlgo-MIP		712	493	0.6629213483146067
set1cl	CPLEX	13529125	712	493	0.6629213483146067
set1cl	HiGHS	38253125	712	493	0.6629213483146067
set1cl	SCIP	8967459	712	493	0.6629213483146067
set1cl	ojAlgo-MIP	16876167	712	493	0.6629213483146067
sp150x300d	CPLEX	54396542	600	451	0.5
sp150x300d	HiGHS	58852125	600	451	0.5
sp150x300d	SCIP	178967375	600	451	0.5
sp150x300d	ojAlgo-MIP		600	451	0.5
stein15	CPLEX	2143167	15	37	1.0
stein15	HiGHS	21624334	15	37	1.0
stein15	SCIP	15381041	15	37	1.0
stein15	ojAlgo-MIP	1649000	15	37	1.0
stein27	CPLEX	7364000	27	119	1.0
stein27	HiGHS	386651625	27	119	1.0
stein27	SCIP	90036250	27	119	1.0
stein27	ojAlgo-MIP	156642959	27	119	1.0
stein45	CPLEX	1017815583	45	332	1.0
stein45	HiGHS	12668844708	45	332	1.0
stein45	SCIP	7658320583	45	332	1.0
stein45	ojAlgo-MIP	9333128209	45	332	1.0
stein9	CPLEX	1198458	9	14	1.0
stein9	HiGHS	7762750	9	14	1.0
stein9	SCIP	6167625	9	14	1.0
stein9	ojAlgo-MIP	168584	9	14	1.0
supportcase14	CPLEX	13898375	304	235	0.9769736842105263
supportcase14	HiGHS	39954834	304	235	0.9769736842105263
supportcase14	SCIP	201542458	304	235	0.9769736842105263
supportcase14	ojAlgo-MIP	21313708	304	235	0.9769736842105263
supportcase16	CPLEX	10104875	319	131	0.9780564263322884
supportcase16	HiGHS	34276917	319	131	0.9780564263322884
supportcase16	SCIP	61226250	319	131	0.9780564263322884
supportcase16	ojAlgo-MIP	25804250	319	131	0.9780564263322884
timtab1	CPLEX	9534010708	397	172	0.3224181360201511
timtab1	HiGHS	28666346458	397	172	0.3224181360201511
timtab1	SCIP	27539519917	397	172	0.3224181360201511
timtab1	ojAlgo-MIP		397	172	0.3224181360201511
timtab1CUTS	CPLEX	6739800792	397	372	0.3224181360201511
timtab1CUTS	HiGHS	37412312375	397	372	0.3224181360201511
timtab1CUTS	SCIP	60851097000	397	372	0.3224181360201511
timtab1CUTS	ojAlgo-MIP		397	372	0.3224181360201511
vpm1	CPLEX	4832250	378	235	0.4444444444444444
vpm1	HiGHS	8824625	378	235	0.4444444444444444
vpm1	SCIP	13317167	378	235	0.4444444444444444
vpm1	ojAlgo-MIP		378	235	0.4444444444444444
vpm2	CPLEX	58941333	378	235	0.4444444444444444
vpm2	HiGHS	1106457667	378	235	0.4444444444444444
vpm2	SCIP	1192711000	378	235	0.4444444444444444
vpm2	ojAlgo-MIP		378	235	0.4444444444444444
