Model	Solver	Time	nbVars	nbExpr	density
prod1	ojAlgo-MIP		250	209	0.004
prod2	HiGHS	75084291917	301	212	0.0033222591362126247
prod2	SCIP	86235163292	301	212	0.0033222591362126247
prod2	SSC-LP		301	212	0.0033222591362126247
prod2	ojAlgo-MIP		301	212	0.0033222591362126247
r50x360	HiGHS	18929543583	720	411	1.0
r50x360	SCIP	21558067500	720	411	1.0
r50x360	SSC-LP		720	411	1.0
r50x360	ojAlgo-MIP		720	411	1.0
ran12x21	HiGHS	13030898333	504	286	1.0
ran12x21	SCIP	32223819958	504	286	1.0
ran12x21	SSC-LP		504	286	1.0
ran12x21	ojAlgo-MIP		504	286	1.0
ran13x13	HiGHS	9476614292	338	196	1.0
ran13x13	SCIP	24237226875	338	196	1.0
ran13x13	SSC-LP		338	196	1.0
ran13x13	ojAlgo-MIP		338	196	1.0
ran16x16	HiGHS	35965288500	512	289	1.0
ran16x16	SCIP	36376438333	512	289	1.0
ran16x16	SSC-LP		512	289	1.0
ran16x16	ojAlgo-MIP		512	289	1.0
rgn	HiGHS	122537250	180	25	0.4444444444444444
rgn	SCIP	164134750	180	25	0.4444444444444444
rgn	SSC-LP	3335330000	180	25	0.4444444444444444
rgn	ojAlgo-MIP	111593333	180	25	0.4444444444444444
rout	HiGHS	19429254500	556	292	0.0017985611510791368
rout	SCIP	5319006708	556	292	0.0017985611510791368
rout	SSC-LP		556	292	0.0017985611510791368
rout	ojAlgo-MIP		556	292	0.0017985611510791368
sample2	HiGHS	11294667	67	46	0.4925373134328358
sample2	SCIP	38541791	67	46	0.4925373134328358
sample2	SSC-LP	38542792	67	46	0.4925373134328358
sample2	ojAlgo-MIP	22900208	67	46	0.4925373134328358
sentoy	HiGHS	122801042	60	31	1.0
sentoy	SCIP	190614333	60	31	1.0
sentoy	SSC-LP	1071168875	60	31	1.0
sentoy	ojAlgo-MIP	21786208	60	31	1.0
set1al	HiGHS	47319708	712	493	0.6629213483146067
set1al	SCIP	49574875	712	493	0.6629213483146067
set1al	SSC-LP		712	493	0.6629213483146067
set1al	ojAlgo-MIP		712	493	0.6629213483146067
set1ch	HiGHS	282102750	712	493	0.6629213483146067
set1ch	SCIP	177379000	712	493	0.6629213483146067
set1ch	SSC-LP		712	493	0.6629213483146067
set1ch	ojAlgo-MIP		712	493	0.6629213483146067
set1cl	HiGHS	41610542	712	493	0.6629213483146067
set1cl	SCIP	12279292	712	493	0.6629213483146067
set1cl	SSC-LP		712	493	0.6629213483146067
set1cl	ojAlgo-MIP		712	493	0.6629213483146067
sp150x300d	HiGHS	65945250	600	451	0.5
sp150x300d	SCIP	150575042	600	451	0.5
sp150x300d	SSC-LP		600	451	0.5
sp150x300d	ojAlgo-MIP		600	451	0.5
stein15	HiGHS	18275000	15	37	1.0
stein15	SCIP	16451708	15	37	1.0
stein15	SSC-LP	43709917	15	37	1.0
stein15	ojAlgo-MIP	3257667	15	37	1.0
stein27	HiGHS	358372625	27	119	1.0
stein27	SCIP	98630750	27	119	1.0
stein27	SSC-LP		27	119	1.0
stein27	ojAlgo-MIP	281258833	27	119	1.0
stein45	HiGHS	13546929958	45	332	1.0
stein45	SCIP	8759862500	45	332	1.0
stein45	SSC-LP		45	332	1.0
stein45	ojAlgo-MIP	13989241500	45	332	1.0
stein9	HiGHS	8192084	9	14	1.0
stein9	SCIP	7622084	9	14	1.0
stein9	SSC-LP	801708	9	14	1.0
stein9	ojAlgo-MIP	558209	9	14	1.0
supportcase14	HiGHS	43543917	304	235	0.9769736842105263
supportcase14	SCIP	56694458	304	235	0.9769736842105263
supportcase14	SSC-LP	5380308958	304	235	0.9769736842105263
supportcase14	ojAlgo-MIP	36307709	304	235	0.9769736842105263
supportcase16	HiGHS	29120167	319	131	0.9780564263322884
supportcase16	SCIP	60651417	319	131	0.9780564263322884
supportcase16	SSC-LP		319	131	0.9780564263322884
supportcase16	ojAlgo-MIP	60837875	319	131	0.9780564263322884
timtab1	HiGHS	32512888542	397	172	0.3224181360201511
timtab1	SCIP	34547583792	397	172	0.3224181360201511
timtab1	SSC-LP		397	172	0.3224181360201511
timtab1	ojAlgo-MIP		397	172	0.3224181360201511
timtab1CUTS	HiGHS	38018310417	397	372	0.3224181360201511
timtab1CUTS	SCIP	85114079959	397	372	0.3224181360201511
timtab1CUTS	SSC-LP		397	372	0.3224181360201511
timtab1CUTS	ojAlgo-MIP		397	372	0.3224181360201511
vpm1	HiGHS	10619542	378	235	0.4444444444444444
vpm1	SCIP	15289625	378	235	0.4444444444444444
vpm1	SSC-LP		378	235	0.4444444444444444
vpm1	ojAlgo-MIP		378	235	0.4444444444444444
vpm2	HiGHS	1100159334	378	235	0.4444444444444444
vpm2	SCIP	1206670208	378	235	0.4444444444444444
vpm2	SSC-LP		378	235	0.4444444444444444
vpm2	ojAlgo-MIP		378	235	0.4444444444444444
